field_225127_c,field_225127_c,0,
field_225128_d,field_225128_d,0,
field_225139_a,field_225139_a,0,
field_225140_b,field_225140_b,0,
field_225143_c,field_225143_c,0,
field_225144_d,field_225144_d,0,
field_225157_a,field_225157_a,0,
field_225158_b,field_225158_b,0,
field_225159_c,field_225159_c,0,
field_225177_a,field_225177_a,0,
field_225178_b,field_225178_b,0,
field_225179_a,field_225179_a,0,
field_225180_b,field_225180_b,0,
field_225184_a,field_225184_a,0,
field_225185_a,field_225185_a,0,
field_225186_b,field_225186_b,0,
field_225194_a,field_225194_a,0,
field_225195_b,field_225195_b,0,
field_225196_c,field_225196_c,0,
field_225197_a,field_225197_a,0,
field_225198_b,field_225198_b,0,
field_225209_a,field_225209_a,0,
field_225210_b,field_225210_b,0,
field_225211_c,field_225211_c,0,
field_225212_d,field_225212_d,0,
field_225213_a,field_225213_a,0,
field_225219_a,field_225219_a,0,
field_225220_b,field_225220_b,0,
field_225221_c,field_225221_c,0,
field_225230_a,field_225230_a,0,
field_225231_b,field_225231_b,0,
field_225232_c,field_225232_c,0,
field_225236_a,field_225236_a,0,
field_225302_l,RAW_MOUSE_INPUT,0,
field_225307_E,rawMouseInput,0,
field_225311_b,colorStates,0,
field_225325_a,LOGGER,0,
field_225326_k,unacknowledgedDiggingPackets,0,
field_225332_a,spriteInfos,0,
field_225339_a,models,0,
field_225340_b,colorValues,0,
field_225365_D,blockColors,0,
field_225366_L,counterModelId,0,
field_225367_M,stateModelIds,0,
field_225370_d,field_225370_d,2,
field_225378_a,action,2,
field_225379_b,LOGGER,2,Unused (probably related to the unused parameter in the constructor)
field_225380_c,pos,2,
field_225381_d,state,2,
field_225382_e,successful,2,
field_225384_a,LOGGER,2,
field_225390_a,LOGGER,2,
field_225391_d,JAR_FILESYSTEM_PROVIDER,2,
field_225395_K,functionPermissionLevel,2,
field_225418_c,field_225418_c,2,
field_225424_a,field_225424_a,2,
field_225429_a,field_225429_a,2,
field_225430_b,field_225430_b,2,
field_225436_f,field_225436_f,2,
field_225438_be,field_225438_be,2,
field_225445_a,field_225445_a,2,
field_225446_b,field_225446_b,2,
field_225452_a,field_225452_a,2,
field_225455_b,field_225455_b,2,
field_225456_c,field_225456_c,2,
field_225461_a,field_225461_a,2,
field_225462_q,field_225462_q,2,
field_225468_r,field_225468_r,2,
field_225471_a,field_225471_a,2,
field_225472_b,field_225472_b,2,
field_225473_c,field_225473_c,2,
field_225481_A,validRange,2,
field_225488_v,field_225488_v,2,
field_225493_i,solidSides,2,
field_225494_j,opaqueCollisionShape,2,
field_225495_n,siegeSpawner,2,
field_225500_w,loadingWorker,2,
field_225654_o_,param,0,
field_225655_p_,param,0,
field_225656_a_,MATRIX_BUFFER,0,
field_225657_b_,ALPHA_TEST,0,
field_225658_c_,LIGHTING,0,
field_225659_d_,LIGHT_ENABLE,0,
field_225660_e_,COLOR_MATERIAL,0,
field_225661_f_,BLEND,0,
field_225662_g_,DEPTH,0,
field_225663_h_,FOG,0,
field_225664_i_,CULL,0,
field_225665_j_,POLY_OFFSET,0,
field_225666_k_,COLOR_LOGIC,0,
field_225667_l_,TEX_GEN,0,
field_225668_m_,CLEAR,0,
field_225669_n_,STENCIL,0,
field_225670_r_,activeTexture,0,
field_225671_s_,TEXTURES,0,
field_225672_t_,shadeModel,0,
field_225673_u_,RESCALE_NORMAL,0,
field_225674_v_,COLOR_MASK,0,
field_225675_w_,COLOR,0,
field_225676_a_,LOGGER,0,
field_226097_a_,m00,0,
field_226098_b_,m01,0,
field_226099_c_,m02,0,
field_226100_d_,m10,0,
field_226101_e_,m11,0,
field_226102_f_,m12,0,
field_226103_g_,m20,0,
field_226104_h_,m21,0,
field_226105_i_,m22,0,
field_226106_j_,G,0,
field_226107_k_,CS,0,
field_226108_l_,SS,0,
field_226109_m_,SQ2,0,
field_226124_Y_,ENTITY_BEE_DEATH,2,
field_226125_Z_,ENTITY_BEE_HURT,2,
field_226126_aa_,ENTITY_BEE_LOOP_AGGRESSIVE,2,
field_226127_ab_,ENTITY_BEE_LOOP,2,
field_226128_ac_,ENTITY_BEE_STING,2,
field_226129_ad_,ENTITY_BEE_POLLINATE,2,
field_226130_ae_,BLOCK_BEEHIVE_DROP,2,
field_226131_af_,BLOCK_BEEHIVE_ENTER,2,
field_226132_ag_,BLOCK_BEEHIVE_EXIT,2,
field_226133_ah_,BLOCK_BEEHIVE_SHEAR,2,
field_226134_ai_,BLOCK_BEEHIVE_WORK,2,
field_226135_eP_,BLOCK_HONEY_BLOCK_BREAK,2,
field_226136_eQ_,BLOCK_HONEY_BLOCK_FALL,2,
field_226137_eR_,BLOCK_HONEY_BLOCK_HIT,2,
field_226138_eS_,BLOCK_HONEY_BLOCK_PLACE,2,
field_226139_eT_,BLOCK_HONEY_BLOCK_SLIDE,2,
field_226140_eU_,BLOCK_HONEY_BLOCK_STEP,2,
field_226141_eV_,ITEM_HONEY_BOTTLE_DRINK,2,
field_226142_fM_,field_226142_fM_,2,
field_226143_fP_,field_226143_fP_,2,
field_226145_aA_,INTERACT_WITH_ANVIL,2,
field_226146_aB_,INTERACT_WITH_GRINDSTONE,2,
field_226147_n_,SNEAK_TIME,2,
field_226148_H_,TALL_FLOWERS,2,
field_226149_I_,FLOWERS,2,
field_226150_J_,SHULKER_BOXES,2,
field_226151_aa_,BEEHIVES,2,
field_226152_ab_,CROPS,2,
field_226153_ac_,BEE_GROWABLES,2,
field_226154_ad_,PORTALS,2,
field_226155_c_,BEEHIVE_INHABITORS,2,
field_226156_d_,ARROWS,2,
field_226158_H_,TALL_FLOWERS,2,
field_226159_I_,FLOWERS,2,
field_226160_P_,LECTERN_BOOKS,2,
field_226169_a_,comparator,2,
field_226170_b_,storage,2,
field_226171_c_,maxIndex,2,
field_226186_b_,field_226186_b_,2,
field_226187_c_,field_226187_c_,2,
field_226190_c_,field_226190_c_,2,
field_226219_a_,ID,2,
field_226225_a_,block,2,
field_226226_b_,predicate,2,
field_226227_c_,bound,2,
field_226230_l_,field_226230_l_,2,
field_226231_a_,field_226231_a_,2,
field_226232_b_,field_226232_b_,2,
field_226233_c_,field_226233_c_,2,
field_226234_d_,field_226234_d_,2,
field_226235_e_,field_226235_e_,2,
field_226239_a_,field_226239_a_,2,
field_226240_b_,field_226240_b_,2,
field_226241_c_,field_226241_c_,2,
field_226242_d_,field_226242_d_,2,
field_226254_a_,indexInGroup,2,
field_226255_b_,canBabySpawn,2,
field_226256_c_,babySpawnProbability,2,
field_226289_e_,BEE,2,
field_226290_au_,beeStingRemovalCooldown,2,
field_226291_bp_,BEE_STING_COUNT,2,
field_226323_i_,field_226323_i_,2,
field_226324_j_,field_226324_j_,2,
field_226326_j_,teleportToLeaves,2,
field_226332_A_,field_226332_A_,2,
field_226333_p_,followRangeAttribute,2,
field_226334_s_,field_226334_s_,2,
field_226345_b_,loadedChunks,2,
field_226356_s_,BEEHIVE,2,
field_226357_t_,BEE_NEST,2,
field_226358_u_,NETHER_PORTAL,2,
field_226361_bA_,rollAmountO,2,
field_226362_bB_,timeSinceSting,2,
field_226363_bC_,ticksWithoutNectarSinceExitingHive,2,
field_226364_bD_,stayOutOfHiveCountdown,2,
field_226365_bE_,numCropsGrownSincePollination,2,
field_226366_bF_,remainingCooldownBeforeLocatingNewHive,2,
field_226367_bG_,remainingCooldownBeforeLocatingNewFlower,2,
field_226368_bH_,savedFlowerPos,2,
field_226369_bI_,hivePos,2,
field_226370_bJ_,pollinateGoal,2,
field_226371_bK_,findBeehiveGoal,2,
field_226372_bL_,findFlowerGoal,2,
field_226373_bM_,underWaterTicks,2,
field_226374_bw_,DATA_FLAGS_ID,2,
field_226375_bx_,ANGER_TIME,2,
field_226376_by_,lastHurtBy,2,
field_226377_bz_,rollAmount,2,
field_226468_c_,ticks,2,
field_226469_d_,possibleHives,2,
field_226470_e_,path,2,
field_226481_c_,ticks,2,
field_226492_c_,flowerPredicate,2,
field_226493_d_,pollinationTicks,2,
field_226494_e_,lastPollinationTick,2,
field_226495_f_,running,2,
field_226496_g_,nextTarget,2,
field_226497_h_,ticks,2,
field_226513_e_,field_226513_e_,2,
field_226514_f_,field_226514_f_,2,
field_226525_bB_,field_226525_bB_,2,
field_226534_b_,field_226534_b_,2,
field_226535_bx_,field_226535_bx_,2,
field_226536_bz_,field_226536_bz_,2,
field_226540_b_,targetPlayer,2,
field_226542_d_,field_226542_d_,2,
field_226555_t_,sound,2,
field_226569_c_,field_226569_c_,2,
field_226570_b_,field_226570_b_,2,
field_226571_aq_,field_226571_aq_,2,
field_226575_a_,m00,0,
field_226576_b_,m01,0,
field_226577_c_,m02,0,
field_226578_d_,m03,0,
field_226579_e_,m10,0,
field_226580_f_,m11,0,
field_226581_g_,m12,0,
field_226582_h_,m13,0,
field_226583_i_,m20,0,
field_226584_j_,m21,0,
field_226585_k_,m22,0,
field_226586_l_,m23,0,
field_226587_m_,m30,0,
field_226588_n_,m31,0,
field_226589_o_,m32,0,
field_226590_p_,m33,0,
field_226604_w_,HONEY,2,
field_226605_f_,field_226605_f_,2,
field_226609_j_,player,2,
field_226610_k_,team,2,
field_226611_h_,field_226611_h_,2,
field_226612_i_,field_226612_i_,2,
field_226615_c_,LOCATION_BLOCKS_TEXTURE,2,
field_226616_d_,EMPTY_ARMOR_SLOT_HELMET,2,
field_226617_e_,EMPTY_ARMOR_SLOT_CHESTPLATE,2,
field_226618_f_,EMPTY_ARMOR_SLOT_LEGGINGS,2,
field_226619_g_,EMPTY_ARMOR_SLOT_BOOTS,2,
field_226620_h_,EMPTY_ARMOR_SLOT_SHIELD,2,
field_226622_j_,field_226622_j_,2,
field_226625_v_,CARTOGRAPHY_TABLE,2,
field_226633_iW_,JIGSAW,2,
field_226634_mw_,BEE_SPAWN_EGG,2,
field_226635_pU_,HONEYCOMB,2,
field_226636_pV_,BEE_NEST,2,
field_226637_pW_,BEEHIVE,2,
field_226638_pX_,HONEY_BOTTLE,2,
field_226639_pY_,HONEY_BLOCK,2,
field_226640_pZ_,HONEYCOMB_BLOCK,2,
field_226643_a_,field_226643_a_,2,
field_226644_b_,field_226644_b_,2,
field_226645_c_,field_226645_c_,2,
field_226646_d_,field_226646_d_,2,
field_226655_c_,field_226655_c_,2,
field_226656_g_,field_226656_g_,2,
field_226657_b_,field_226657_b_,2,
field_226670_a_,field_226670_a_,2,
field_226679_A_,DROWNING_DAMAGE,2,
field_226680_B_,FALL_DAMAGE,2,
field_226681_C_,FIRE_DAMAGE,2,
field_226682_y_,DO_INSOMNIA,2,
field_226683_z_,DO_IMMEDIATE_RESPAWN,2,
field_226689_w_,biomeManager,2,
field_226692_a_,field_226692_a_,2,
field_226696_a_,field_226696_a_,2,
field_226697_b_,field_226697_b_,2,
field_226698_c_,field_226698_c_,2,
field_226713_A_,PLAINS_FLOWER_CONFIG,2,
field_226714_B_,FOREST_FLOWER_CONFIG,2,
field_226715_C_,DEAD_BUSH_CONFIG,2,
field_226716_D_,MELON_PATCH_CONFIG,2,
field_226717_E_,PUMPKIN_PATCH_CONFIG,2,
field_226718_F_,SWEET_BERRY_BUSH_CONFIG,2,
field_226719_G_,NETHER_FIRE_CONFIG,2,
field_226720_H_,LILY_PAD_CONFIG,2,
field_226721_I_,RED_MUSHROOM_CONFIG,2,
field_226722_J_,BROWN_MUSHROOM_CONFIG,2,
field_226723_K_,LILAC_CONFIG,2,
field_226724_L_,ROSE_BUSH_CONFIG,2,
field_226725_M_,PEONY_CONFIG,2,
field_226726_N_,SUNFLOWER_CONFIG,2,
field_226727_O_,TALL_GRASS_CONFIG,2,
field_226728_P_,LARGE_FERN_CONFIG,2,
field_226729_Q_,CACTUS_CONFIG,2,
field_226730_R_,SUGAR_CANE_CONFIG,2,
field_226731_S_,HAY_PILE_CONFIG,2,
field_226732_T_,SNOW_PILE_CONFIG,2,
field_226733_U_,MELON_PILE_CONFIG,2,
field_226734_V_,PUMPKIN_PILE_CONFIG,2,
field_226735_W_,BLUE_ICE_PILE_CONFIG,2,
field_226736_X_,WATER_SPRING_CONFIG,2,
field_226737_Y_,LAVA_SPRING_CONFIG,2,
field_226738_Z_,NETHER_SPRING_CONFIG,2,
field_226739_a_,OAK_TREE_CONFIG,2,
field_226740_aA_,IRON_ORE,2,
field_226741_aB_,GOLD_ORE,2,
field_226742_aC_,REDSTONE_ORE,2,
field_226743_aD_,DIAMOND_ORE,2,
field_226744_aE_,LAPIS_ORE,2,
field_226745_aF_,STONE,2,
field_226746_aG_,EMERALD_ORE,2,
field_226747_aH_,INFESTED_STONE,2,
field_226748_aI_,SAND,2,
field_226749_aJ_,CLAY,2,
field_226750_aK_,GRASS_BLOCK,2,
field_226751_aL_,MOSSY_COBBLESTONE,2,
field_226752_aM_,LARGE_FERN,2,
field_226753_aN_,TALL_GRASS,2,
field_226754_aO_,LILAC,2,
field_226755_aP_,ROSE_BUSH,2,
field_226756_aQ_,PEONY,2,
field_226757_aR_,BROWN_MUSHROOM,2,
field_226758_aS_,RED_MUSHROOM,2,
field_226759_aT_,SEAGRASS,2,
field_226760_aU_,PACKED_ICE,2,
field_226761_aV_,BLUE_ICE,2,
field_226762_aW_,LILY_OF_THE_VALLEY,2,
field_226763_aX_,BLUE_ORCHID,2,
field_226764_aY_,POPPY,2,
field_226765_aZ_,DANDELION,2,
field_226766_aa_,ENCLOSED_NETHER_SPRING_CONFIG,2,
field_226767_ab_,BIG_RED_MUSHROOM,2,
field_226768_ac_,BIG_BROWN_MUSHROOM,2,
field_226769_ad_,GRASS,2,
field_226770_ae_,FERN,2,
field_226771_af_,PODZOL,2,
field_226772_ag_,OAK_LOG,2,
field_226773_ah_,OAK_LEAVES,2,
field_226774_ai_,JUNGLE_LOG,2,
field_226775_aj_,JUNGLE_LEAVES,2,
field_226776_ak_,SPRUCE_LOG,2,
field_226777_al_,SPRUCE_LEAVES,2,
field_226778_am_,ACACIA_LOG,2,
field_226779_an_,ACACIA_LEAVES,2,
field_226780_ao_,BIRCH_LOG,2,
field_226781_ap_,BIRCH_LEAVES,2,
field_226782_aq_,DARK_OAK_LOG,2,
field_226783_ar_,DARK_OAK_LEAVES,2,
field_226784_as_,WATER,2,
field_226785_at_,LAVA,2,
field_226786_au_,DIRT,2,
field_226787_av_,GRAVEL,2,
field_226788_aw_,GRANITE,2,
field_226789_ax_,DIORITE,2,
field_226790_ay_,ANDESITE,2,
field_226791_az_,COAL_ORE,2,
field_226792_b_,JUNGLE_TREE_CONFIG,2,
field_226793_ba_,DEAD_BUSH,2,
field_226794_bb_,MELON,2,
field_226795_bc_,PUMPKIN,2,
field_226796_bd_,SWEET_BERRY_BUSH,2,
field_226797_be_,FIRE,2,
field_226798_bf_,NETHERRACK,2,
field_226799_bg_,LILY_PAD,2,
field_226800_bh_,SNOW,2,
field_226801_bi_,JACK_O_LATERN,2,
field_226802_bj_,SUNFLOWER,2,
field_226803_bk_,CACTUS,2,
field_226804_bl_,SUGAR_CANE,2,
field_226805_bm_,RED_MUSHROOM_BLOCK,2,
field_226806_bn_,BROWN_MUSHROOM_BLOCK,2,
field_226807_bo_,MUSHROOM_STEM,2,
field_226808_c_,JUNGLE_SAPLING_TREE_CONFIG,2,
field_226809_d_,PINE_TREE_CONFIG,2,
field_226810_e_,SPRUCE_TREE_CONFIG,2,
field_226811_f_,ACACIA_TREE_CONFIG,2,
field_226812_g_,BIRCH_TREE_CONFIG,2,
field_226813_h_,field_226813_h_,2,
field_226814_i_,SWAMP_TREE_CONFIG,2,
field_226815_j_,FANCY_TREE_CONFIG,2,
field_226816_k_,OAK_TREE_WITH_MORE_BEEHIVES_CONFIG,2,
field_226817_l_,FANCY_TREE_WITH_MORE_BEEHIVES_CONFIG,2,
field_226818_m_,field_226818_m_,2,
field_226819_n_,field_226819_n_,2,
field_226820_o_,BIRCH_TREE_WITH_BEEHIVES_CONFIG,2,
field_226821_p_,JUNGLE_GROUND_BUSH_CONFIG,2,
field_226822_q_,DARK_OAK_TREE_CONFIG,2,
field_226823_r_,MEGA_SPRUCE_TREE_CONFIG,2,
field_226824_s_,MEGA_PINE_TREE_CONFIG,2,
field_226825_t_,MEGA_JUNGLE_TREE_CONFIG,2,
field_226826_u_,GRASS_CONFIG,2,
field_226827_v_,TAIGA_GRASS_CONFIG,2,
field_226828_w_,LUSH_GRASS_CONFIG,2,
field_226829_x_,LILY_OF_THE_VALLEY_CONFIG,2,
field_226830_y_,BLUE_ORCHID_CONFIG,2,
field_226831_z_,DEFAULT_FLOWER_CONFIG,2,
field_226832_a_,reader,2,
field_226833_b_,seed,2,
field_226834_c_,magnifier,2,
field_226837_c_,biomes,2,
field_226847_e_,field_226847_e_,2,
field_226848_a_,seed,2,
field_226849_b_,worldType,2,
field_226853_f_,END_BIOMES,2,
field_226854_a_,field_226854_a_,2,
field_226855_b_,field_226855_b_,2,
field_226859_a_,tileEntityType,2,
field_226864_h_,field_226864_h_,2,
field_226865_i_,field_226865_i_,2,
field_226866_j_,field_226866_j_,2,
field_226867_g_,field_226867_g_,2,
field_226868_h_,field_226868_h_,2,
field_226869_i_,field_226869_i_,2,
field_226871_a_,GENERATE_DIRECTIONS,2,
field_226872_b_,FACING,2,
field_226873_c_,HONEY_LEVEL,2,
field_226883_b_,POWERED,2,
field_226886_f_,speedFactor,2,
field_226887_g_,jumpFactor,2,
field_226888_j_,isSolid,2,
field_226893_j_,speedFactor,2,
field_226894_k_,jumpFactor,2,
field_226895_m_,isSolid,2,
field_226904_lY_,JIGSAW,2,
field_226905_ma_,BEE_NEST,2,
field_226906_mb_,BEEHIVE,2,
field_226907_mc_,HONEY_BLOCK,2,
field_226908_md_,HONEYCOMB_BLOCK,2,
field_226912_f_,field_226912_f_,2,
field_226925_a_,field_226925_a_,2,
field_226926_b_,field_226926_b_,2,
field_226927_a_,field_226927_a_,2,
field_226930_a_,SHAPES,2,
field_226943_c_,woodType,2,
field_226947_m_,field_226947_m_,2,
field_226953_k_,field_226953_k_,2,
field_226958_a_,bees,2,
field_226959_b_,flowerPos,2,
field_226977_a_,entityData,2,
field_226978_b_,ticksInHive,2,
field_226979_c_,minOccupationTicks,2,
field_226985_G_,BEEHIVE,2,
field_226989_a_,field_226989_a_,2,
field_226990_b_,level,2,
field_226991_c_,gamemode,2,
field_226992_d_,stats,2,
field_226993_e_,field_226993_e_,2,
field_226994_f_,field_226994_f_,2,
field_227005_a_,field_227005_a_,2,
field_227006_a_,field_227006_a_,2,
field_227007_a_,field_227007_a_,2,
field_227008_b_,field_227008_b_,2,
field_227009_c_,field_227009_c_,2,
field_227010_d_,field_227010_d_,2,
field_227011_e_,field_227011_e_,2,
field_227036_ao_,HONEY_LEVEL,2,
field_227038_a_,OAK,2,
field_227039_b_,SPRUCE,2,
field_227040_c_,BIRCH,2,
field_227041_d_,ACACIA,2,
field_227042_e_,JUNGLE,2,
field_227043_f_,DARK_OAK,2,
field_227044_g_,VALUES,2,
field_227045_h_,name,2,
field_227049_a_,BIOMES_SIZE,2,
field_227050_b_,HORIZONTAL_MASK,2,
field_227051_c_,VERTICAL_MASK,2,
field_227052_d_,WIDTH_BITS,2,
field_227053_e_,HEIGHT_BITS,2,
field_227054_f_,biomes,2,
field_227060_a_,ONE,2,
field_227061_b_,x,2,
field_227062_c_,y,2,
field_227063_d_,z,2,
field_227064_e_,w,2,
field_227069_a_,field_227069_a_,2,
field_227077_a_,field_227077_a_,2,
field_227080_a_,field_227080_a_,2,
field_227081_b_,field_227081_b_,2,
field_227082_c_,field_227082_c_,2,
field_227083_d_,field_227083_d_,2,
field_227084_e_,field_227084_e_,2,
field_227085_f_,field_227085_f_,2,
field_227086_g_,field_227086_g_,2,
field_227087_h_,field_227087_h_,2,
field_227113_a_,field_227113_a_,2,
field_227114_b_,field_227114_b_,2,
field_227118_a_,field_227118_a_,2,
field_227122_a_,field_227122_a_,2,
field_227123_b_,field_227123_b_,2,
field_227124_d_,field_227124_d_,2,
field_227125_e_,field_227125_e_,2,
field_227126_f_,field_227126_f_,2,
field_227127_h_,chunkTimestamps,2,
field_227128_i_,field_227128_i_,2,
field_227147_a_,ID,2,
field_227154_a_,field_227154_a_,2,
field_227155_b_,field_227155_b_,2,
field_227158_a_,field_227158_a_,2,
field_227159_b_,field_227159_b_,2,
field_227160_c_,field_227160_c_,2,
field_227161_d_,field_227161_d_,2,
field_227162_e_,field_227162_e_,2,
field_227163_f_,field_227163_f_,2,
field_227164_g_,field_227164_g_,2,
field_227173_b_,field_227173_b_,2,
field_227175_i_,magnifier,2,
field_227177_f_,field_227177_f_,2,
field_227178_a_,EMPTY,2,
field_227179_b_,matchers,2,
field_227190_a_,matchers,2,
field_227197_a_,valueToMatch,2,
field_227198_a_,propertyName,2,
field_227202_a_,minimum,2,
field_227203_b_,field_227203_b_,2,
field_227226_a_,LOGGER,2,
field_227242_b_,field_227242_b_,2,
field_227244_A_,BLOCK_PILE,2,
field_227245_q_,NO_OP,2,
field_227246_s_,ACACIA_TREE,2,
field_227247_y_,FLOWER,2,
field_227248_z_,RANDOM_PATCH,2,
field_227258_a_,field_227258_a_,2,
field_227259_a_,SIMPLE_BLOCK,2,
field_227260_b_,DOUBLE_PLANT,2,
field_227261_c_,COLUMN,2,
field_227262_d_,field_227262_d_,2,
field_227265_b_,field_227265_b_,2,
field_227266_c_,field_227266_c_,2,
field_227268_a_,field_227268_a_,2,
field_227270_a_,state,2,
field_227272_a_,field_227272_a_,2,
field_227273_b_,field_227273_b_,2,
field_227274_c_,field_227274_c_,2,
field_227275_a_,heightInterval,2,
field_227276_b_,crownHeight,2,
field_227278_c_,decorators,2,
field_227279_d_,baseHeight,2,
field_227280_e_,heightInterval,2,
field_227281_f_,crownHeight,2,
field_227285_a_,field_227285_a_,2,
field_227286_b_,field_227286_b_,2,
field_227289_a_,stateProvider,2,
field_227290_b_,blockPlacer,2,
field_227291_c_,whitelist,2,
field_227292_d_,blacklist,2,
field_227293_f_,tryCount,2,
field_227294_g_,xSpread,2,
field_227295_h_,ySpread,2,
field_227296_i_,zSpread,2,
field_227297_j_,isReplaceable,2,
field_227298_k_,field_227298_k_,2,
field_227299_l_,requiresWater,2,
field_227303_a_,stateProvider,2,
field_227304_b_,blockPlacer,2,
field_227305_c_,whitelist,2,
field_227306_d_,blacklist,2,
field_227307_e_,tryCount,2,
field_227308_f_,xSpread,2,
field_227309_g_,ySpread,2,
field_227310_h_,zSpread,2,
field_227311_i_,isReplaceable,2,
field_227312_j_,field_227312_j_,2,
field_227313_k_,requiresWater,2,
field_227327_a_,foliagePlacer,2,
field_227328_b_,heightRandA,2,
field_227329_c_,heightRandB,2,
field_227330_d_,trunkHeight,2,
field_227331_f_,trunkHeightRandom,2,
field_227332_g_,trunkTopOffset,2,
field_227333_h_,trunkTopOffsetRandom,2,
field_227334_i_,foliageHeight,2,
field_227335_j_,foliageHeightRandom,2,
field_227336_k_,maxWaterDepth,2,
field_227337_l_,ignoreVines,2,
field_227339_c_,foliagePlacer,2,
field_227340_d_,decorators,2,
field_227341_e_,baseHeight,2,
field_227342_f_,heightRandA,2,
field_227343_g_,heightRandB,2,
field_227344_h_,trunkHeight,2,
field_227345_i_,trunkHeightRandom,2,
field_227346_j_,trunkTopOffset,2,
field_227347_k_,trunkTopOffsetRandom,2,
field_227348_l_,foliageHeight,2,
field_227349_m_,foliageHeightRandom,2,
field_227350_n_,maxWaterDepth,2,
field_227351_o_,ignoreVines,2,
field_227363_b_,needsBlockBelow,2,
field_227364_c_,rockAmount,2,
field_227365_d_,holeAmount,2,
field_227366_f_,acceptedBlocks,2,
field_227368_m_,trunkProvider,2,
field_227369_n_,leavesProvider,2,
field_227370_o_,decorators,2,
field_227371_p_,baseHeight,2,
field_227372_q_,forcePlacement,2,
field_227377_a_,trunkProvider,2,
field_227378_b_,leavesProvider,2,
field_227379_c_,decorators,2,
field_227380_d_,baseHeight,2,
field_227381_a_,field_227381_a_,2,
field_227382_b_,field_227382_b_,2,
field_227383_c_,field_227383_c_,2,
field_227386_a_,BLOB,2,
field_227387_b_,SPRUCE,2,
field_227388_c_,PINE,2,
field_227389_d_,ACACIA,2,
field_227390_e_,field_227390_e_,2,
field_227393_a_,blockStateProvider,2,
field_227394_a_,SIMPLE_STATE_PROVIDER,2,
field_227395_b_,WEIGHTED_STATE_PROVIDER,2,
field_227396_c_,PLAIN_FLOWER_PROVIDER,2,
field_227397_d_,FOREST_FLOWER_PROVIDER,2,
field_227398_e_,field_227398_e_,2,
field_227401_b_,field_227401_b_,2,
field_227402_b_,field_227402_b_,2,
field_227403_c_,field_227403_c_,2,
field_227404_b_,field_227404_b_,2,
field_227405_b_,state,2,
field_227406_b_,weightedStates,2,
field_227410_b_,field_227410_b_,2,
field_227415_b_,probability,2,Probability to generate a beehive
field_227417_b_,field_227417_b_,2,
field_227422_a_,field_227422_a_,2,
field_227425_a_,TRUNK_VINE,2,
field_227426_b_,LEAVE_VINE,2,
field_227427_c_,COCOA,2,
field_227428_d_,BEEHIVE,2,
field_227429_e_,ALTER_GROUND,2,
field_227430_f_,field_227430_f_,2,
field_227460_b_,field_227460_b_,2,
field_227461_c_,field_227461_c_,2,
field_227462_b_,field_227462_b_,2,
field_227463_c_,field_227463_c_,2,
field_227472_v_,field_227472_v_,2,
field_227482_a_,field_227482_a_,2,
field_227483_b_,field_227483_b_,2,
field_227492_a_,field_227492_a_,2,
field_227499_f_,field_227499_f_,2,
field_227500_g_,conditions,2,
field_227507_d_,field_227507_d_,2,
field_227510_a_,field_227510_a_,2,
field_227511_b_,field_227511_b_,2,
field_227512_c_,field_227512_c_,2,
field_227519_a_,field_227519_a_,2,
field_227520_b_,field_227520_b_,2,
field_227521_c_,field_227521_c_,2,
field_227522_d_,field_227522_d_,2,
field_227523_e_,field_227523_e_,2,
field_227524_f_,field_227524_f_,2,
field_227525_g_,field_227525_g_,2,
field_227526_h_,field_227526_h_,2,
field_227543_a_,field_227543_a_,2,
field_227544_c_,field_227544_c_,2,
field_227550_a_,field_227550_a_,2,
field_227551_b_,field_227551_b_,2,
field_227557_c_,COMMAND,2,
field_227558_d_,SELECTOR,2,
field_227561_a_,field_227561_a_,2,
field_227562_b_,field_227562_b_,2,
field_227564_b_,field_227564_b_,2,
field_227570_a_,field_227570_a_,2,
field_227571_b_,field_227571_b_,2,
field_227579_b_,sneaking,2,
field_227581_a_,field_227581_a_,0,
field_227582_b_,field_227582_b_,0,
field_227583_c_,field_227583_c_,0,
field_227584_d_,field_227584_d_,0,
field_227592_a_,GL_FRAMEBUFFER,0,
field_227593_b_,GL_RENDERBUFFER,0,
field_227594_c_,GL_COLOR_ATTACHMENT0,0,
field_227595_d_,GL_DEPTH_ATTACHMENT,0,
field_227596_e_,GL_FRAMEBUFFER_COMPLETE,0,
field_227597_f_,GL_FRAMEBUFFER_INCOMPLETE_ATTACHMENT,0,
field_227598_g_,GL_FRAMEBUFFER_INCOMPLETE_MISSING_ATTACHMENT,0,
field_227599_h_,GL_FRAMEBUFFER_INCOMPLETE_DRAW_BUFFER,0,
field_227600_i_,GL_FRAMEBUFFER_INCOMPLETE_READ_BUFFER,0,
field_227601_o_,FLOAT_4_BUFFER,0,
field_227602_p_,DIFFUSE_LIGHT_0,0,
field_227603_q_,DIFFUSE_LIGHT_1,0,
field_227604_x_,fboMode,0,
field_227785_a_,LOGGER,0,
field_227797_c_,mc,0,
field_227808_g_,field_227808_g_,0,
field_227809_h_,field_227809_h_,0,
field_227810_i_,field_227810_i_,0,
field_227811_j_,field_227811_j_,0,
field_227812_k_,field_227812_k_,0,
field_227813_l_,field_227813_l_,0,
field_227814_m_,field_227814_m_,0,
field_227815_n_,field_227815_n_,0,
field_227816_o_,field_227816_o_,0,
field_227817_p_,field_227817_p_,0,
field_227818_q_,field_227818_q_,0,
