searge,name,side,desc,class
field_241282_b_,valuesList,2,,net/minecraft/tags/Tag
field_241283_c_,values,2,,net/minecraft/tags/Tag
field_241303_a_,FLOAT_LIST_CODEC,2,,net/minecraft/util/datafix/fixes/RedundantChanceTags
field_241315_a_,fixName,2,,net/minecraft/util/datafix/fixes/SwapHandsFix
field_241316_b_,fieldFrom,2,,net/minecraft/util/datafix/fixes/SwapHandsFix
field_241317_c_,fieldTo,2,,net/minecraft/util/datafix/fixes/SwapHandsFix
field_241335_O_,fluidOnEyes,2,,net/minecraft/entity/Entity
field_241366_a_,random,2,,net/minecraft/entity/ai/brain/task/GatherPOITask$RetryMarker
field_241367_b_,previousAttemptTimestamp,2,,net/minecraft/entity/ai/brain/task/GatherPOITask$RetryMarker
field_241368_c_,nextScheduledAttemptTimestamp,2,,net/minecraft/entity/ai/brain/task/GatherPOITask$RetryMarker
field_241369_d_,currentDelay,2,,net/minecraft/entity/ai/brain/task/GatherPOITask$RetryMarker
field_241381_a_,PATHFINDING_DELAY_RANGE,2,,net/minecraft/entity/ai/goal/RangedCrossbowAttackGoal
field_241382_h_,updatePathDelay,2,,net/minecraft/entity/ai/goal/RangedCrossbowAttackGoal
field_241383_a_,mob,2,,net/minecraft/entity/ai/goal/ResetAngerGoal
field_241384_b_,alertOthersOfSameType,2,,net/minecraft/entity/ai/goal/ResetAngerGoal
field_241385_c_,lastHurtByPlayerTimestamp,2,,net/minecraft/entity/ai/goal/ResetAngerGoal
field_241400_b_,canSpawnJockey,2,,net/minecraft/entity/monster/ZombieEntity$GroupData
field_241401_bA_,ticksUntilNextAlert,2,,net/minecraft/entity/monster/ZombifiedPiglinEntity
field_241403_bz_,ALERT_INTERVAL,2,,net/minecraft/entity/monster/ZombifiedPiglinEntity
field_241418_g_,BABY_AVOID_NEMESIS_DURATION,2,,net/minecraft/entity/monster/piglin/PiglinTasks
field_241443_i_,recipes,2,,net/minecraft/inventory/container/SmithingTableContainer
field_241458_i_,predicate,2,,net/minecraft/util/math/shapes/VoxelShapeSpliterator
field_241474_a_,ID,2,,net/minecraft/advancements/criterion/PlayerEntityInteractionTrigger
field_241478_a_,item,2,,net/minecraft/advancements/criterion/PlayerEntityInteractionTrigger$Instance
field_241479_b_,entity,2,,net/minecraft/advancements/criterion/PlayerEntityInteractionTrigger$Instance
field_241488_e_,valueCodec,2,,net/minecraft/state/Property
field_241497_i_,OVERWORLD_CAVES_LOCATION,2,,net/minecraft/world/DimensionType
field_241498_j_,DEFAULT_OVERWORLD_CAVES,2,,net/minecraft/world/DimensionType
field_241499_s_,piglinSafe,2,,net/minecraft/world/DimensionType
field_241500_t_,bedWorks,2,,net/minecraft/world/DimensionType
field_241501_u_,respawnAnchorWorks,2,,net/minecraft/world/DimensionType
field_241502_v_,hasRaids,2,,net/minecraft/world/DimensionType
field_241503_w_,logicalHeight,2,,net/minecraft/world/DimensionType
field_241504_y_,infiniburn,2,,net/minecraft/world/DimensionType
field_241531_a_,CODEC,2,,net/minecraft/world/gen/feature/template/LavaSubmergingProcessor
field_241532_b_,INSTANCE,2,,net/minecraft/world/gen/feature/template/LavaSubmergingProcessor
field_241534_i_,LAVA_SUBMERGED_BLOCK,2,,net/minecraft/world/gen/feature/template/IStructureProcessorType
field_241536_n_,untrustedSections,2,,net/minecraft/world/lighting/SectionLightStorage
field_241539_ab_,CRIMSON_NYLIUM,2,,net/minecraft/block/material/MaterialColor
field_241540_ac_,CRIMSON_STEM,2,,net/minecraft/block/material/MaterialColor
field_241541_ad_,CRIMSON_HYPHAE,2,,net/minecraft/block/material/MaterialColor
field_241542_ae_,WARPED_NYLIUM,2,,net/minecraft/block/material/MaterialColor
field_241543_af_,WARPED_STEM,2,,net/minecraft/block/material/MaterialColor
field_241544_ag_,WARPED_HYPHAE,2,,net/minecraft/block/material/MaterialColor
field_241545_ah_,WARPED_WART_BLOCK,2,,net/minecraft/block/material/MaterialColor
field_241555_k_,LOGGER,0,,net/minecraft/client/util/ClientRecipeBook
field_241557_ar_,gpuWarnlistManager,0,,net/minecraft/client/Minecraft
field_241564_V_,GRAPHICS_TOOLTIP_FAST,0,,net/minecraft/client/AbstractOption
field_241565_W_,GRAPHICS_TOOLTIP_FABULOUS,0,,net/minecraft/client/AbstractOption
field_241566_X_,GRAPHICS_TOOLTIP_FANCY,0,,net/minecraft/client/AbstractOption
field_241568_aS_,syncWrites,0,,net/minecraft/client/GameSettings
field_241576_d_,suggestionList,0,,net/minecraft/client/gui/CommandSuggestionHelper$Suggestions
field_241585_a_,message,0,,net/minecraft/client/gui/screen/GPUWarningScreen
field_241586_b_,buttonOptions,0,,net/minecraft/client/gui/screen/GPUWarningScreen
field_241587_c_,messageLines,0,,net/minecraft/client/gui/screen/GPUWarningScreen
field_241588_p_,contentTop,0,,net/minecraft/client/gui/screen/GPUWarningScreen
field_241589_q_,buttonWidth,0,,net/minecraft/client/gui/screen/GPUWarningScreen
field_241590_a_,message,0,,net/minecraft/client/gui/screen/GPUWarningScreen$Option
field_241591_b_,onPress,0,,net/minecraft/client/gui/screen/GPUWarningScreen$Option
field_241594_u_,settings,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_241598_c_,FABULOUS,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241599_p_,WARNING_MESSAGE,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241600_q_,WARNING_TITLE,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241601_r_,BUTTON_ACCEPT,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241602_s_,BUTTON_CANCEL,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241603_t_,NEW_LINE,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241604_x_,gpuWarnlistManager,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_241617_a_,repository,0,,net/minecraft/client/gui/screen/PackLoadingManager
field_241620_l_,SEARCH_HINT,0,,net/minecraft/client/gui/recipebook/RecipeBookGui
field_241646_a_,label,0,,net/minecraft/client/gui/screen/EditGamerulesScreen$ValueEntry
field_241647_b_,children,0,,net/minecraft/client/gui/screen/EditGamerulesScreen$ValueEntry
field_241656_h_,twoHanded,0,,net/minecraft/client/renderer/entity/model/BipedModel$ArmPose
field_241658_A_,leftArmDefault,0,,net/minecraft/client/renderer/entity/model/PiglinModel
field_241659_B_,rightArmDefault,0,,net/minecraft/client/renderer/entity/model/PiglinModel
field_241660_y_,bodyDefault,0,,net/minecraft/client/renderer/entity/model/PiglinModel
field_241661_z_,headDefault,0,,net/minecraft/client/renderer/entity/model/PiglinModel
field_241680_e_,skyType,0,,net/minecraft/client/world/DimensionRenderInfo
field_241681_f_,forceBrightLightmap,0,,net/minecraft/client/world/DimensionRenderInfo
field_241686_a_,LOGGER,0,,net/minecraft/client/renderer/GPUWarning
field_241687_b_,GPU_WARNLIST_LOCATION,0,,net/minecraft/client/renderer/GPUWarning
field_241688_c_,warnings,0,,net/minecraft/client/renderer/GPUWarning
field_241689_d_,showWarning,0,,net/minecraft/client/renderer/GPUWarning
field_241690_e_,warningDismissed,0,,net/minecraft/client/renderer/GPUWarning
field_241691_f_,skipFabulous,0,,net/minecraft/client/renderer/GPUWarning
field_241706_a_,rendererPatterns,0,,net/minecraft/client/renderer/GPUWarning$GPUInfo
field_241707_b_,versionPatterns,0,,net/minecraft/client/renderer/GPUWarning$GPUInfo
field_241708_c_,vendorPatterns,0,,net/minecraft/client/renderer/GPUWarning$GPUInfo
field_241712_U_,ITEM_ENTITY_TARGET,0,,net/minecraft/client/renderer/RenderState
field_241713_am_,TRIPWIRE,0,,net/minecraft/client/renderer/RenderType
field_241748_b_,DISTRACT_PIGLIN_PLAYER_ARMOR_PREDICATE,2,,net/minecraft/data/advancements/NetherAdvancements
field_241764_a_,NO_RESPAWN_BLOCK_AVAILABLE,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241765_b_,START_RAINING,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241766_c_,STOP_RAINING,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241767_d_,CHANGE_GAME_MODE,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241768_e_,WIN_GAME,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241769_f_,DEMO_EVENT,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241770_g_,ARROW_HIT_PLAYER,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241771_h_,RAIN_LEVEL_CHANGE,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241772_i_,THUNDER_LEVEL_CHANGE,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241773_j_,PUFFER_FISH_STING,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241774_k_,GUARDIAN_ELDER_EFFECT,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241775_l_,IMMEDIATE_RESPAWN,2,,net/minecraft/network/play/server/SChangeGameStatePacket
field_241777_a_,TYPES,2,,net/minecraft/network/play/server/SChangeGameStatePacket$State
field_241778_b_,id,2,,net/minecraft/network/play/server/SChangeGameStatePacket$State
field_241783_i_,trustEdges,2,,net/minecraft/network/play/server/SUpdateLightPacket
field_241785_e_,previousGameType,2,,net/minecraft/network/play/server/SJoinGamePacket
field_241787_e_,previousPlayerGameType,2,,net/minecraft/network/play/server/SRespawnPacket
field_241789_b_,slots,2,,net/minecraft/network/play/server/SEntityEquipmentPacket
field_241791_e_,usingSecondaryAction,2,,net/minecraft/network/play/client/CUseEntityPacket
field_241813_e_,previousGameModeForPlayer,2,,net/minecraft/server/management/PlayerInteractionManager
field_241817_w_,packDir,0,,net/minecraft/client/gui/screen/PackScreen
field_241824_o_,showingMessage,0,,com/mojang/realmsclient/RealmsMainScreen$ServerList
field_241882_a,NATURAL_STONE,2,,net/minecraft/world/gen/feature/OreFeatureConfig$FillerBlockType
field_241883_b,NETHERRACK,2,,net/minecraft/world/gen/feature/OreFeatureConfig$FillerBlockType
field_241884_c,NETHER_ORE_REPLACEABLES,2,,net/minecraft/world/gen/feature/OreFeatureConfig$FillerBlockType
field_242108_cn,respawnAngle,2,,net/minecraft/entity/player/ServerPlayerEntity
field_242114_a,LOGGER,2,,net/minecraft/server/management/PlayerProfileCache
field_242115_h,operationCount,2,,net/minecraft/server/management/PlayerProfileCache
field_242125_c,lastAccess,2,,net/minecraft/server/management/PlayerProfileCache$ProfileEntry
field_242131_kp,PARROT_IMITATE_PIGLIN_BRUTE,2,,net/minecraft/util/SoundEvents
field_242132_lc,PIGLIN_BRUTE_AMBIENT,2,,net/minecraft/util/SoundEvents
field_242133_ld,PIGLIN_BRUTE_ANGRY,2,,net/minecraft/util/SoundEvents
field_242134_le,PIGLIN_BRUTE_DEATH,2,,net/minecraft/util/SoundEvents
field_242135_lf,PIGLIN_BRUTE_HURT,2,,net/minecraft/util/SoundEvents
field_242136_lg,PIGLIN_BRUTE_STEP,2,,net/minecraft/util/SoundEvents
field_242137_lh,PIGLIN_BRUTE_CONVERTED_TO_ZOMBIFIED,2,,net/minecraft/util/SoundEvents
field_242138_c,bookSettings,2,,net/minecraft/item/crafting/RecipeBook
field_242147_a,TAG_FIELDS,2,,net/minecraft/item/crafting/RecipeBookStatus
field_242148_b,states,2,,net/minecraft/item/crafting/RecipeBookStatus
field_242162_a,open,2,,net/minecraft/item/crafting/RecipeBookStatus$CategoryStatus
field_242163_b,filtering,2,,net/minecraft/item/crafting/RecipeBookStatus$CategoryStatus
field_242169_c,displayName,2,,net/minecraft/stats/StatType
field_242171_aD,MUSHROOM_GROW_BLOCK,2,,net/minecraft/tags/BlockTags
field_242172_aH,BASE_STONE_OVERWORLD,2,,net/minecraft/tags/BlockTags
field_242173_aI,BASE_STONE_NETHER,2,,net/minecraft/tags/BlockTags
field_242176_ac,STONE_CRAFTING_MATERIALS,2,,net/minecraft/tags/ItemTags
field_242184_c,collectionGetter,2,,net/minecraft/tags/TagRegistry
field_242190_a,HELPERS,2,,net/minecraft/tags/TagRegistryManager
field_242200_a,id,2,,net/minecraft/tags/ITag$OptionalItemEntry
field_242201_a,id,2,,net/minecraft/tags/ITag$OptionalTagEntry
field_242207_b,empty,2,,net/minecraft/tags/ITagCollection$1
field_242208_a,EMPTY,2,,net/minecraft/tags/ITagCollectionSupplier
field_242217_a,LOGGER,2,,net/minecraft/tags/TagCollectionReader
field_242218_b,GSON,2,,net/minecraft/tags/TagCollectionReader
field_242219_c,PATH_SUFFIX_LENGTH,2,,net/minecraft/tags/TagCollectionReader
field_242220_d,idToValue,2,,net/minecraft/tags/TagCollectionReader
field_242221_e,directory,2,,net/minecraft/tags/TagCollectionReader
field_242222_f,name,2,,net/minecraft/tags/TagCollectionReader
field_242230_e,tags,2,,net/minecraft/tags/NetworkTagManager
field_242232_a,EMPTY,2,,net/minecraft/util/IReorderingProcessor
field_242249_a,CODEC,2,,net/minecraft/world/gen/feature/FeatureSpread
field_242250_b,baseValue,2,,net/minecraft/world/gen/feature/FeatureSpread
field_242251_c,spread,2,,net/minecraft/world/gen/feature/FeatureSpread
field_242264_g,displayName,2,,net/minecraft/advancements/FrameType
field_242271_ac,portalEntrancePos,2,,net/minecraft/entity/Entity
field_242272_av,packetCoordinates,2,,net/minecraft/entity/Entity
field_242273_aw,portalCooldown,2,,net/minecraft/entity/Entity
field_242287_aj,PIGLIN_BRUTE,2,,net/minecraft/entity/EntityType
field_242290_e,onPoiAcquisitionEvent,2,,net/minecraft/entity/ai/brain/task/GatherPOITask
field_242292_b,lastCheckedNode,2,,net/minecraft/entity/ai/brain/task/InteractWithDoorTask
field_242293_c,remainingCooldown,2,,net/minecraft/entity/ai/brain/task/InteractWithDoorTask
field_242302_b,remainingCooldown,2,,net/minecraft/entity/ai/brain/task/WalkToTargetTask
field_242305_e,speedModifier,2,,net/minecraft/entity/ai/brain/task/WorkTask
field_242306_e,speedModifier,2,,net/minecraft/entity/ai/brain/task/WalkTowardsPosTask
field_242309_E,GOLEM_DETECTED_RECENTLY,2,,net/minecraft/entity/ai/brain/memory/MemoryModuleType
field_242310_O,TIME_TRYING_TO_REACH_ADMIRE_ITEM,2,,net/minecraft/entity/ai/brain/memory/MemoryModuleType
field_242311_P,DISABLE_WALK_TO_ADMIRE_ITEM,2,,net/minecraft/entity/ai/brain/memory/MemoryModuleType
field_242314_b,TARGET_CONDITIONS,2,,net/minecraft/entity/ai/brain/sensor/Sensor
field_242315_c,TARGET_CONDITIONS_IGNORE_INVISIBILITY_TESTING,2,,net/minecraft/entity/ai/brain/sensor/Sensor
field_242317_j,GOLEM_DETECTED,2,,net/minecraft/entity/ai/brain/sensor/SensorType
field_242318_l,PIGLIN_BRUTE_SPECIFIC_SENSOR,2,,net/minecraft/entity/ai/brain/sensor/SensorType
field_242320_a,LOGGER,2,,net/minecraft/village/VillageSiege
field_242328_bp,MARKER_DIMENSIONS,2,,net/minecraft/entity/item/ArmorStandEntity
field_242329_bq,BABY_DIMENSIONS,2,,net/minecraft/entity/item/ArmorStandEntity
field_242332_g,strider,2,,net/minecraft/entity/passive/StriderEntity$MoveToLavaGoal
field_242333_b,DATA_IMMUNE_TO_ZOMBIFICATION,2,,net/minecraft/entity/monster/piglin/AbstractPiglinEntity
field_242334_c,timeInOverworld,2,,net/minecraft/entity/monster/piglin/AbstractPiglinEntity
field_242342_bo,MEMORY_TYPES,2,,net/minecraft/entity/monster/piglin/PiglinBruteEntity
field_242343_d,SENSOR_TYPES,2,,net/minecraft/entity/monster/piglin/PiglinBruteEntity
field_242365_b,maxTimeToReachItem,2,,net/minecraft/entity/monster/piglin/StopReachingItemTask
field_242366_c,disableTime,2,,net/minecraft/entity/monster/piglin/StopReachingItemTask
field_242370_h,name,2,,net/minecraft/entity/villager/VillagerType
field_242384_g,recipeBookType,2,,net/minecraft/inventory/container/AbstractFurnaceContainer
field_242391_q,displayName,2,,net/minecraft/item/ItemGroup
field_242396_h,mask,2,,net/minecraft/item/ItemStack$TooltipDisplayFlags
field_242399_ol,PIGLIN_BRUTE_SPAWN_EGG,2,,net/minecraft/item/Items
field_242400_a,NO_EFFECT,2,,net/minecraft/potion/PotionUtils
field_242407_a,EXPLOSION_DAMAGE_CALCULATOR,2,,net/minecraft/world/Explosion
field_242418_b,DIRECT_CODEC,2,,net/minecraft/world/biome/Biome
field_242419_c,NETWORK_CODEC,2,,net/minecraft/world/biome/Biome
field_242420_e,LIST_CODEC,2,,net/minecraft/world/biome/Biome
field_242421_g,structuresByStep,2,,net/minecraft/world/biome/Biome
field_242422_i,FROZEN_TEMPERATURE_NOISE,2,,net/minecraft/world/biome/Biome
field_242423_j,climateSettings,2,,net/minecraft/world/biome/Biome
field_242424_k,generationSettings,2,,net/minecraft/world/biome/Biome
field_242425_l,mobSettings,2,,net/minecraft/world/biome/Biome
field_242452_f,temperatureModifier,2,,net/minecraft/world/biome/Biome$Builder
field_242453_i,mobSpawnSettings,2,,net/minecraft/world/biome/Biome$Builder
field_242454_j,generationSettings,2,,net/minecraft/world/biome/Biome$Builder
field_242459_a,CODEC,2,,net/minecraft/world/biome/Biome$Climate
field_242460_b,precipitation,2,,net/minecraft/world/biome/Biome$Climate
field_242461_c,temperature,2,,net/minecraft/world/biome/Biome$Climate
field_242462_d,temperatureModifier,2,,net/minecraft/world/biome/Biome$Climate
field_242463_e,downfall,2,,net/minecraft/world/biome/Biome$Climate
field_242473_c,CODEC,2,,net/minecraft/world/biome/Biome$TemperatureModifier
field_242474_d,name,2,,net/minecraft/world/biome/Biome$TemperatureModifier
field_242475_e,BY_NAME,2,,net/minecraft/world/biome/Biome$TemperatureModifier
field_242479_a,LOGGER,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242480_b,EMPTY,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242481_c,CODEC,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242482_d,surfaceBuilder,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242483_e,carvers,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242484_f,features,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242485_g,structureStarts,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242486_h,flowerFeatures,2,,net/minecraft/world/biome/BiomeGenerationSettings
field_242504_a,surfaceBuilder,2,,net/minecraft/world/biome/BiomeGenerationSettings$Builder
field_242505_b,carvers,2,,net/minecraft/world/biome/BiomeGenerationSettings$Builder
field_242506_c,features,2,,net/minecraft/world/biome/BiomeGenerationSettings$Builder
field_242507_d,structureStarts,2,,net/minecraft/world/biome/BiomeGenerationSettings$Builder
field_242523_e,skyColor,2,,net/minecraft/world/biome/BiomeAmbience
field_242524_f,foliageColorOverride,2,,net/minecraft/world/biome/BiomeAmbience
field_242525_g,grassColorOverride,2,,net/minecraft/world/biome/BiomeAmbience
field_242526_h,grassColorModifier,2,,net/minecraft/world/biome/BiomeAmbience
field_242533_d,skyColor,2,,net/minecraft/world/biome/BiomeAmbience$Builder
field_242534_e,foliageColorOverride,2,,net/minecraft/world/biome/BiomeAmbience$Builder
field_242535_f,grassColorOverride,2,,net/minecraft/world/biome/BiomeAmbience$Builder
field_242536_g,grassColorModifier,2,,net/minecraft/world/biome/BiomeAmbience$Builder
field_242542_d,CODEC,2,,net/minecraft/world/biome/BiomeAmbience$GrassColorModifier
field_242543_e,name,2,,net/minecraft/world/biome/BiomeAmbience$GrassColorModifier
field_242544_f,BY_NAME,2,,net/minecraft/world/biome/BiomeAmbience$GrassColorModifier
field_242550_a,LOGGER,2,,net/minecraft/world/biome/MobSpawnInfo
field_242551_b,EMPTY,2,,net/minecraft/world/biome/MobSpawnInfo
field_242552_c,CODEC,2,,net/minecraft/world/biome/MobSpawnInfo
field_242553_d,creatureGenerationProbability,2,,net/minecraft/world/biome/MobSpawnInfo
field_242554_e,spawners,2,,net/minecraft/world/biome/MobSpawnInfo
field_242555_f,mobSpawnCosts,2,,net/minecraft/world/biome/MobSpawnInfo
field_242556_g,playerSpawnFriendly,2,,net/minecraft/world/biome/MobSpawnInfo
field_242567_a,spawners,2,,net/minecraft/world/biome/MobSpawnInfo$Builder
field_242568_b,mobSpawnCosts,2,,net/minecraft/world/biome/MobSpawnInfo$Builder
field_242569_c,creatureGenerationProbability,2,,net/minecraft/world/biome/MobSpawnInfo$Builder
field_242570_d,playerCanSpawn,2,,net/minecraft/world/biome/MobSpawnInfo$Builder
field_242579_a,CODEC,2,,net/minecraft/world/biome/MobSpawnInfo$SpawnCosts
field_242580_b,energyBudget,2,,net/minecraft/world/biome/MobSpawnInfo$SpawnCosts
field_242581_c,charge,2,,net/minecraft/world/biome/MobSpawnInfo$SpawnCosts
field_242587_b,CODEC,2,,net/minecraft/world/biome/MobSpawnInfo$Spawners
field_242588_c,type,2,,net/minecraft/world/biome/MobSpawnInfo$Spawners
field_242589_d,minCount,2,,net/minecraft/world/biome/MobSpawnInfo$Spawners
field_242590_e,maxCount,2,,net/minecraft/world/biome/MobSpawnInfo$Spawners
field_242596_g,DEFAULT_NOISE_PARAMETERS,2,,net/minecraft/world/biome/provider/NetherBiomeProvider
field_242597_h,temperatureParams,2,,net/minecraft/world/biome/provider/NetherBiomeProvider
field_242598_i,humidityParams,2,,net/minecraft/world/biome/provider/NetherBiomeProvider
field_242599_j,altitudeParams,2,,net/minecraft/world/biome/provider/NetherBiomeProvider
field_242600_k,weirdnessParams,2,,net/minecraft/world/biome/provider/NetherBiomeProvider
field_242609_a,CODEC,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$Noise
field_242610_b,firstOctave,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$Noise
field_242611_c,amplitudes,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$Noise
field_242624_a,CODEC,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$DefaultBuilder
field_242625_b,preset,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$DefaultBuilder
field_242626_c,biomes,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$DefaultBuilder
field_242627_d,seed,2,,net/minecraft/world/biome/provider/NetherBiomeProvider$DefaultBuilder
field_242636_k,biomes,2,,net/minecraft/world/biome/provider/OverworldBiomeProvider
field_242640_g,biomes,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242641_i,end,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242642_j,highlands,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242643_k,midlands,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242644_l,islands,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242645_m,barrens,2,,net/minecraft/world/biome/provider/EndBiomeProvider
field_242659_b,Y_AXIS_AABB,2,,net/minecraft/block/ChainBlock
field_242660_c,Z_AXIS_AABB,2,,net/minecraft/block/ChainBlock
field_242661_d,X_AXIS_AABB,2,,net/minecraft/block/ChainBlock
field_242667_i,UP_AABB,2,,net/minecraft/block/FireBlock
field_242668_j,WEST_AABB,2,,net/minecraft/block/FireBlock
field_242669_k,EAST_AABB,2,,net/minecraft/block/FireBlock
field_242670_o,NORTH_AABB,2,,net/minecraft/block/FireBlock
field_242671_p,SOUTH_AABB,2,,net/minecraft/block/FireBlock
field_242672_q,shapesCache,2,,net/minecraft/block/FireBlock
field_242675_b,WATERLOGGED,2,,net/minecraft/block/LanternBlock
field_242676_b,RESPAWN_HORIZONTAL_OFFSETS,2,,net/minecraft/block/RespawnAnchorBlock
field_242677_c,RESPAWN_OFFSETS,2,,net/minecraft/block/RespawnAnchorBlock
field_242680_d,CENTER_SUPPORT_WIDTH,2,,net/minecraft/util/BlockVoxelShape$2
field_242681_e,CENTER_SUPPORT_SHAPE,2,,net/minecraft/util/BlockVoxelShape$2
field_242682_d,RIGID_SUPPORT_WIDTH,2,,net/minecraft/util/BlockVoxelShape$3
field_242683_e,RIGID_SUPPORT_SHAPE,2,,net/minecraft/util/BlockVoxelShape$3
field_242684_o,shapesCache,2,,net/minecraft/block/VineBlock
field_242691_y,SHAPES_SHORT,2,,net/minecraft/block/PistonHeadBlock
field_242692_z,SHAPES_LONG,2,,net/minecraft/block/PistonHeadBlock
field_242697_l,deathTicks,2,,net/minecraft/tileentity/PistonTileEntity
field_242699_f,SUPPORT_TYPE_COUNT,2,,net/minecraft/block/AbstractBlock$AbstractBlockState$Cache
field_242702_f,displayName,2,,net/minecraft/state/properties/StructureMode
field_242704_g,biomeRegistry,2,,net/minecraft/world/biome/BiomeContainer
field_242709_C,effectsLocation,2,,net/minecraft/world/DimensionType
field_242710_a,OVERWORLD_EFFECTS,2,,net/minecraft/world/DimensionType
field_242711_b,NETHER_EFFECTS,2,,net/minecraft/world/DimensionType
field_242712_c,END_EFFECTS,2,,net/minecraft/world/DimensionType
field_242713_t,coordinateScale,2,,net/minecraft/world/DimensionType
field_242726_j,biomes,2,,net/minecraft/world/gen/DebugChunkGenerator
field_242734_c,OVERWORLD,2,,net/minecraft/world/gen/DimensionSettings
field_242735_d,AMPLIFIED,2,,net/minecraft/world/gen/DimensionSettings
field_242736_e,NETHER,2,,net/minecraft/world/gen/DimensionSettings
field_242737_f,END,2,,net/minecraft/world/gen/DimensionSettings
field_242738_g,CAVES,2,,net/minecraft/world/gen/DimensionSettings
field_242739_h,FLOATING_ISLANDS,2,,net/minecraft/world/gen/DimensionSettings
field_242740_q,BUILTIN_OVERWORLD,2,,net/minecraft/world/gen/DimensionSettings
field_242759_c,LIST_CODEC,2,,net/minecraft/world/gen/carver/ConfiguredCarver
field_242763_a,DIRECT_CODEC,2,,net/minecraft/world/gen/feature/ConfiguredFeature
field_242764_c,LIST_CODEC,2,,net/minecraft/world/gen/feature/ConfiguredFeature
field_242770_c,LIST_CODEC,2,,net/minecraft/world/gen/feature/StructureFeature
field_242773_e,NO_BONEMEAL_FLOWER,2,,net/minecraft/world/gen/feature/Feature
field_242774_u,startY,2,,net/minecraft/world/gen/feature/structure/JigsawStructure
field_242775_v,doExpansionHack,2,,net/minecraft/world/gen/feature/structure/JigsawStructure
field_242776_w,projectStartToHeightmap,2,,net/minecraft/world/gen/feature/structure/JigsawStructure
field_242781_e,feature,2,,net/minecraft/world/gen/feature/structure/JigsawStructure$Start
field_242783_w,JIGSAW_RENAME,2,,net/minecraft/world/gen/feature/structure/Structure
field_242784_x,RENAMES,2,,net/minecraft/world/gen/feature/structure/Structure
field_242786_ad,JIGSAW,2,,net/minecraft/world/gen/feature/structure/IStructurePieceType
field_242790_b,reach,2,,net/minecraft/world/gen/feature/ColumnConfig
field_242791_c,height,2,,net/minecraft/world/gen/feature/ColumnConfig
field_242797_a,CODEC,2,,net/minecraft/world/gen/feature/FeatureSpreadConfig
field_242798_c,count,2,,net/minecraft/world/gen/feature/FeatureSpreadConfig
field_242800_d,size,2,,net/minecraft/world/gen/feature/BasaltDeltasFeature
field_242801_e,rimSize,2,,net/minecraft/world/gen/feature/BasaltDeltasFeature
field_242809_d,halfHeight,2,,net/minecraft/world/gen/feature/SphereReplaceConfig
field_242813_c,bottomOffset,2,,net/minecraft/world/gen/placement/TopSolidRangeConfig
field_242814_d,topOffset,2,,net/minecraft/world/gen/placement/TopSolidRangeConfig
field_242815_e,maximum,2,,net/minecraft/world/gen/placement/TopSolidRangeConfig
field_242817_a,CODEC,2,,net/minecraft/world/gen/feature/BlobReplacementConfig
field_242818_b,targetState,2,,net/minecraft/world/gen/feature/BlobReplacementConfig
field_242819_c,replaceState,2,,net/minecraft/world/gen/feature/BlobReplacementConfig
field_242820_d,radius,2,,net/minecraft/world/gen/feature/BlobReplacementConfig
field_242839_a,pools,2,,net/minecraft/world/gen/feature/jigsaw/JigsawManager$Assembler
